	Segment ID	Source Segment	Segment Origin	Ref	Ref_rating	MT_Z	MT_Z_rating	MT_Y	MT_Y_rating
97	98	The tone of Cullis-Suzuki's speech is strikingly similar to Thunberg's.	b	컬리스-스즈키의 연설 논조가 툰베리와 놀랍도록 유사하다.	1	컬리스-수즈키의 연설 어조는 툰베르크의 연설과 현저하게 비슷하다.	2	컬리스-스즈키의 연설 어조는 툰버그의 연설과 놀라울 정도로 유사하다.	1
98	99	"We've come...to tell you adults that you must change your ways, she opened, just like Thunberg told the assembled adults ""we will not let you get away with this."""	b	"컬리스-스즈키가 ”우리는…  당신 같은 어른들이 방식을 바꿔야 한다고 말하기 위해 이 자리에 왔다""라고 말문을 연 게 마치 툰베리가 어른들 앞에서 ""우리는 당신이 이 일을 그냥 넘어가도록 내버려두지 않을 것이다""라고 말한 것과 비슷하다."	1	"우리는...성인들에게 길을 바꿔야 한다고 말하려고, 그녀는 툰버그가 조립된 어른들에게 ""우리는 당신이 이것을 피해가지 못하게 할 것이다""라고 말한 것처럼 입을 열었다."	3	"우리가 온 건...툰버그가 모인 어른들에게 말했던 것처럼, 어른들에게 당신의 방식을 바꿔야 한다고 말하려고 그녀가 문을 열었습니다. ""우리는 당신이 이것을 그냥 넘어가도록 놔두지 않을 것입니다."""	2
99	100	"Just as Thunberg told the UN summit ""we are in the beginning of a mass extinction and all you can talk about is the money and fairytales of eternal economic growth,"" Cullis-Suzuki told leaders that ""losing my future is not like losing an election or a few points on the stock market."""	b	"툰베리가 유엔정상회의에서 ""집단 멸종이 시작되었는데 당신들은 돈과 허황된 경제 성장 얘기뿐이다""라고 말한 것처럼 스즈키도 지도자들에게 ""내가 미래를 잃는 게 선거에서 지거나 주식시장에서 몇 포인트 잃는 것과는 전혀 다르다""라고 말했다."	1	"컬리스-수즈키는 툰버그가 유엔 정상회의에서 ""우리는 대량 멸종의 시작에 있으며 당신이 말할 수 있는 것은 영원한 경제 성장의 돈과 동화뿐""이라고 말한 것처럼 지도자들에게 ""내 미래를 잃는 것은 선거나 주식시장에서 몇 점을 잃는 것과 같지 않다""고 말했다."	2	"툰버그가 유엔 정상회의에서 ""우리는 대멸종의 시작에 있고 당신이 말할 수 있는 것은 영원한 경제 성장의 돈과 동화뿐""이라고 말한 것처럼, 컬리스-스즈키는 지도자들에게 ""내 미래를 잃는 것은 선거에서 패배하거나 주식시장에서 몇 포인트 떨어진 것과 같지 않다""고 말했다."	3
100	101	"And underpinning both girls"" messages was a nihilistic fatalism."	b	그리고 두 소녀의 메시지의 핵심은 허무주의적 운명론이었다.	1	그리고 두 소녀의 메시지를 뒷받침하는 것은 허무주의적인 운명론이었다.	1	그리고 두 소녀의 메시지를 뒷받침하는 것은 허무주의적 운명론이었다.	1
101	102	I am afraid to go out in the sun now because of the hole in our ozone.	b	나는 이제 태양을 쬐는 것이 두렵다. 오존층에 난 구멍 때문이다.	1	나는 지금 우리의 오존에 구멍이 나서 태양 아래서 나가는 것이 두렵다.	2	나는 지금 오존 구멍 때문에 햇볕에 나가는 것이 두려워.	1
102	103	I am afraid to breathe the air because I don't know what chemicals are in it, Cullis-Suzuki said in 1992.	b	나는 숨쉬는 게 두렵다. 어떤 화학물질을 들이마쉴지 모르기 때문이다”라고 1992년 컬리스-스즈키는 말했었다.	1	"""나는 공기 중에 어떤 화학물질이 들어 있는지 모르기 때문에 숨쉬기가 두렵습니다,""라고 Cullis-Suzuki는 1992년에 말했다."	2	"1992년 컬리스-스즈키는 ""공기를 호흡하는 것이 두렵다""고 말했다."	3
103	104	"Striking schoolchildren in 2019 carry banners reading ""You'll die of old age, I'll die of climate change."""	b	"2019년 동맹휴교에 나선 학생들은 당신은 늙어 죽겠지만, 나는 기후 변화 때문에 죽을 것이다""라고 적힌 팻말을 들고 있다."	1	"2019년 파업한 학생들은 ""노인으로 죽을 거야, 기후변화로 죽을 거야."""	3	"2019년 파업 중인 학생들은 '너는 늙어 죽고, 나는 기후변화로 죽겠다'는 현수막을 들고 다닌다."""	2
104	105	The environmental problems addressed by Cullis-Suzuki reflect the world of the early 1990s, when deforestation, the depletion of the ozone layer, and the extinction of species were the ecological concerns de jour.	b	컬리스-스즈키가 다루었던 환경 문제는 산림 파괴, 오존층 고갈, 멸종 위기 동물 등이 흔한 생태학적 문제가 되던 1990년대 초의 상황을 반영한다.	1	컬리스-수즈키가 다룬 환경문제는 삼림 벌채, 오존층 고갈, 종의 멸종이 생태학적 우려였던 1990년대 초의 세계를 반영한다.	1	컬리스-스즈키가 다룬 환경문제는 1990년대 초 삼림파괴, 오존층 파괴, 종의 멸종이 생태학적 관심사였던 세계를 반영한다.	2
105	106	Yet humanity has been fairly successful at resolving those problems in the intervening years.	b	다행히 인류가 수년간 개입하여 이 문제들을 제법 성공적으로 해결됐다.	1	그러나 인류는 그 사이에 그러한 문제들을 해결하는 데 꽤 성공적이었다.	1	그러나 인류는 그 동안 그러한 문제들을 해결하는 데 상당히 성공적이었다.	1
106	107	Thanks to a landmark chemicals ban, ozone depletion has slowed dramatically, and forest cover worldwide has increased by an area the size of Texas and Alaska combined.	b	화학물 금지법이라는 획기적인 조치 덕분에 오존층의 고갈 속도가 크게 저하됐고, 전세계 산림 조성 정책으로 산림이 텍사스와 알래스카를 합친 면적만큼 증가했다.	1	획기적인 화학 물질 금지 덕분에 오존 고갈이 급격히 느려졌고 전 세계의 산림 덮개는 텍사스와 알래스카의 크기로 증가했습니다.	2	획기적인 화학물질 금지 덕분에 오존층 파괴가 극적으로 느려졌고, 전 세계적으로는 텍사스와 알래스카를 합친 면적만큼 산림 커버가 증가했다.	3
107	108	Cullis-Suzuki herself went on to found an environmental think tank and work for UN Secretary General Kofi Annan's Special Advisory Panel in the early 2000s.	b	컬리스-스즈키는 스스로 환경 씽크탱크를 세웠고 2000년대 초에 코피 아난 유엔사무총장의 특별자문단으로 일했다.	1	컬리스-수즈키 자신도 2000년대 초 환경 싱크탱크를 찾아 코피 아난 유엔 사무총장의 특별자문단에서 일했다.	2	Cullis-Suzki 자신은 환경 연구소를 설립했고 2000년대 초 UN 사무총장 코피 아난 특별 자문 위원회에서 일했다.	1
108	109	So what does the future have in store for Thunberg?	b	그렇다면 툰베리의 미래는 어떤 모습일까?	1	그렇다면 툰버그의 미래는 어떻게 될 것인가?	1	그렇다면 툰버그의 미래는 어떻게 될 것인가?	1
109	110	Well that depends how you look at Cullis-Suzuki's example.	b	음 그건 컬리스-스즈키의 경우를 어떻게 바라보느냐에 달려 있다.	1	그건 컬리스-수즈키의 예를 어떻게 보느냐에 달려 있어.	1	그건 네가 컬리스-스즈키의 예를 어떻게 보느냐에 달렸지	2
110	111	On one hand, none of her worst fears came to pass.	b	한편으로는, 그녀가 가장 두려워하던 일은 발생하지 않았다.	1	한편으로는 그녀의 최악의 두려움도 사라지지 않았다.	2	한편으로는, 그녀의 최악의 두려움은 사라지지 않았다.	2
111	112	On the other, world governments still have ecological problems to contend with, and are still being lectured by children about them.	b	그러나 다른 한편으로는, 세계 각국 정부가 함께 노력해야 할 생태학적 문제들이 여전히 남아 있고 지도자들이 아직도 아이들에게 혼나고 있다.	1	다른 한편으로, 세계 정부는 여전히 싸워야 할 생태학적 문제를 가지고 있으며, 여전히 어린이들로부터 그것에 대해 강의받고 있다.	3	다른 한편으로, 세계 정부는 여전히 맞서야 할 생태학적 문제를 가지고 있고, 여전히 어린이들로부터 그것에 대해 강의를 듣고 있다.	2
112	113	Assuming the world as we know it still exists 27 years from now - as Thunberg says it won't unless we slash carbon emissions to absolute zero in the next decade or so - then the teenage activist will likely look back on a long UN and NGO career that kicked off with one famous speech.	b	세계가 27년 후에도 지금 이대로 존재한다고 가정한다면 (물론 툰베리는 우리가 향후 십여 년간 탄소 배출을 0이라는 절대적 수치로 줄이지 않는 한 불가능하다고 했다), 십대 활동가인 툰베리는 한 번의 유명한 연설로 UN 및 NGO 활동을 시작하여 지금을 회상할 것이다.	1	우리가 알고 있는 세계가 지금으로부터 27년 후, 즉 툰버그가 말하는 것처럼, 우리가 탄소 배출량을 향후 10년 정도 안에 절대 0으로 줄이지 않는 한, 이 10대 운동가는 한 유명한 연설로 시작된 긴 유엔과 NGO 경력을 되돌아볼 것 같다.	1	우리가 알고 있는 세계가 27년 후에도 존재한다고 가정할 때 - 우리가 향후 10년 안에 탄소배출량을 절대 제로 수준으로 줄이지 않으면 그렇게 되지 않을 것이라고 툰버그가 말하듯이 - 그러면 이 십대 운동가는 유명한 연설 하나로 시작한 유엔과 NGO의 오랜 경력을 되돌아볼 것이다.	2
113	114	By then, another concerned child will likely be delivering a passionate warning about acid rain in the Martian colonies.	b	그 무렵이면 또 다른 아이가 화성 식민지에 내리는 산성비에 대해 걱정하며 열정적으로 경고할 수도 있을 것이다.	1	그때쯤이면 또 다른 걱정스러운 아이가 화성 식민지에 산성비에 대한 열정적인 경고를 전달할 것 같다.	2	그때쯤이면 또 다른 걱정하는 아이가 화성 군락에 산성비에 대해 열정적인 경고를 할 것입니다.	3
