	Segment ID	Before_tokens	After_tokens	TER
157	158	낸시 펠로시 하원 의장 은 28 일 ( 현지 시간 ) 윌리엄 바 미 법무 장관 이 우크라 이나 지도자 와 의 전화 통화 에 대해 도널드 트럼프 대통령 을 보호 하 기 위해 ' 잘못 된 ' 행동 을 했 다고 비난 해 탄핵 심문 으로 이어졌 다 .	낸시 펠로시 하원 의장 은 28 일 ( 현지 시간 ) 윌리엄 바 미 법무 장관 이 우크라 이나 지도자 와 의 전화 통화 에 대해 도널드 트럼프 대통령 을 보호 하 기 위해 ' 잘못 된 ' 행동 을 했 다고 비난 해 탄핵 심문 으로 이어졌 다 .	0.0
158	159	캘리포니아 민주당 의 발언 은 신원 미상 의 정보 당국자 가 마이클 앳킨슨 정보 공동체 감찰관 에게 제출 한 고소장 이 목요일 공개 된 데 이 은 것 이 다 .	캘리포니아 민주당 의 발언 은 신원 미상 의 정보 당국자 가 마이클 앳킨슨 정보 공동체 감찰관 에게 제출 한 고소장 이 목요일 공개 된 데 이 은 것 이 다 .	0.0
159	160	앳킨슨 은 그것 을 조셉 맥과이어 국가 정보 국장 에게 넘겼 다 .	앳킨슨 은 그것 을 조셉 맥과이어 국가 정보 국장 에게 넘겼 다 .	0.0
160	161	트럼프 변호사 루돌프 줄리아니 처럼 7 월 25 일 전화 통화 에서 바 는 여러 차례 언급 된다 .	트럼프 변호사 루돌프 줄리아니 처럼 7 월 25 일 전화 통화 에서 바 는 여러 차례 언급 된다 .	0.0
161	162	"고소장 은 백악관 관계자 들 이 통화 기록 을 "" 잠그 려고 "" 시도 할 정도 로 우려 했 다고 말 한다 ."	"고소장 은 백악관 관계자 들 이 통화 기록 을 "" 잠그 려고 "" 시도 할 정도 로 우려 했 다고 말 한다 ."	0.0
162	163	"펠로시 는 MSNBC 와 의 인터뷰 에서 "" 바 가 악당 이 됐 다 "" 고 말 했 다 ."	"펠로시 는 MSNBC 와 의 인터뷰 에서 "" 바 가 악당 이 됐 다 "" 고 말 했 다 ."	0.0
163	164	그 들 이 어디 로 가 는지 는 은폐 라고 생각 한다 .	그 들 이 어디 로 가 는지 는 은폐 라고 생각 한다 .	0.0
164	165	법무부 가 그렇게 나쁜 짓 을 하 다니 슬프 다 .	법무부 가 그렇게 나쁜 짓 을 하 다니 슬프 다 .	0.0
165	166	음 , 그 들 은 한동안 있 었 어 . 그리고 이제 그것 은 상황 을 더 악화 시킨다 .	음 , 그 들 은 한동안 있 었 어 . 그리고 이제 그것 은 상황 을 더 악화 시킨다 .	0.0
166	167	펠로시 는 트럼프 가 우크라이나 에 대한 군사 지원 을 보류 했 다는 사실 을 인정 한 뒤 이번 주 공식 탄핵 조사 를 발표 했 다 .	펠로시 는 트럼프 가 우크라이나 에 대한 군사 지원 을 보류 했 다는 사실 을 인정 한 뒤 이번 주 공식 탄핵 조사 를 발표 했 다 .	0.0
167	168	지원금 은 궁극 적 으로 부여 됐 지만 하원 민주당 의원 들 은 지원금 과 관련 이 있 는지 , 트럼프 가 젤 렌 스키 에게 우크라 이나 가스 회사 에서 5 년 간 일 했 던 헌터 바이든 을 조사 해 달 라고 부탁 한 사실 을 알 고 싶 어 한다 .	지원금 은 궁극 적 으로 부여 됐 지만 하원 민주당 의원 들 은 지원금 과 관련 이 있 는지 , 트럼프 가 젤 렌 스키 에게 우크라 이나 가스 회사 에서 5 년 간 일 했 던 헌터 바이든 을 조사 해 달 라고 부탁 한 사실 을 알 고 싶 어 한다 .	0.0
168	169	또한 금요일 에 는 거의 300 명 의 전직 미국 외교 정책 과 국가 안보 관리 들 이 탄핵 조사 를 지지 하 는 서한 에 서명 했 다 .	또한 금요일 에 는 거의 300 명 의 전직 미국 외교 정책 과 국가 안보 관리 들 이 탄핵 조사 를 지지 하 는 서한 에 서명 했 다 .	0.0
169	170	연립 정부 는 트럼프 의 조치 가 ' 국가 안보 우려 ' 에 해당 한다고 밝혔 다 .	연립 정부 는 트럼프 의 조치 가 ' 국가 안보 우려 ' 에 해당 한다고 밝혔 다 .	0.0
170	171	"서한 에 는 "" 우리 는 펠로시 의장 을 포함 한 의회 의원 들 에게 박수 를 보낸다 "" 고 적혀 있 다 ."	"서한 에 는 "" 우리 는 펠로시 의장 을 포함 한 의회 의원 들 에게 박수 를 보낸다 "" 고 적혀 있 다 ."	0.0
171	172	트럼프 대통령 은 이 땅 최고 위직 의 권한 과 자원 을 활용 해 우리 의 민주 적 과정 에 추가 적 인 외국인 간섭 을 불러온 것 으로 보인다 .	트럼프 대통령 은 이 땅 최고 위직 의 권한 과 자원 을 활용 해 우리 의 민주 적 과정 에 추가 적 인 외국인 간섭 을 불러온 것 으로 보인다 .	0.0
172	173	그것 은 비 양심 적 인 권력 남용 에 해당 할 것 이 다 .	"그건 비 양심 적 인 권력 남용 이 될 거 야 . """	0.6923
173	174	""" 이것 은 또한 미국 의 국익 과 우리 의 가장 가까운 동맹국 과 파트너 들 의 이익 을 대통령 의 개인 적 인 정치 적 이익 에 종속 시키 려는 노력 을 나타낼 것 이 다 . """	""" 그것 은 또한 미국 의 국익 , 그리고 우리 의 가장 가까운 동맹국 과 파트너 들 의 이익 을 대통령 의 개인 적 인 정치 적 이익 에 종속 시키 려는 노력 을 나타낼 것 이 다 . """	0.075
174	175	트럼프 는 전화 에 부적합 한 점 이 없 다고 부인 했 다 .	트럼프 는 전화 에 부적합 한 점 이 없 다고 부인 했 다 .	0.0
175	176	"금요일 , 그 는 불평 하 는 사람 을 비난 했 고 , 다시 젤 렌 스키 와 의 통화 는 "" 완벽 한 대화 "" 라고 말 했 다 ."	"그 는 금요일 이 불만 자 를 비난 하 고 젤 렌 스키 와 의 통화 는 "" 완벽 한 대화 "" 라고 말 했 다 . """	0.3929
176	177	"그 는 트위터 에 "" 소위 내부 고발자 가 전혀 내부 고발자 가 아닌 것 처럼 점점 더 많이 들린다 "" 고 밝혔 다 ."	"그 는 트위터 에 "" 소위 내부 고발자 가 전혀 내부 고발자 가 아닌 것 처럼 점점 더 많이 들린다 "" 고 밝혔 다 ."	0.0
177	178	게다가 , 너무 부 정확 하 다는 것 이 증명 된 모든 간접 정보 들 은 유출 자 나 스파이 가 그나 그녀 에게 먹이 를 주 지 않 았 을지 도 모른다 .	""" 게다가 너무 부 정확 하 다는 것 이 증명 된 모든 간접 정보 , 누설자 나 스파이 가 그나 그녀 에게 먹이 를 주 지 않 았 을지 도 모르 는 다른 사람 이 있 었 을까 ?"	0.3846
178	179	당파 적 공작원 이 라고 ?	"당파 적 공작원 이 라고요 ? """	0.2857
179	180	마이크 펜스 부통령 도 우크라 이나 지도자 들 과 교류 를 했 고 , 내부 고발자 불만 쇼 에서 는 이달 초 폴란드 에서 젤 렌 스키 를 만났 다 .	마이크 펜스 부통령 도 우크라 이나 지도자 들 과 교류 를 했 고 , 내부 고발자 불만 쇼 에서 는 이달 초 폴란드 에서 젤 렌 스키 를 만났 다 .	0.0
180	181	그 는 조 바이든 이나 헌터 바이든 둘 다 논의 되 지 않 았 다고 말 했 다 .	그 는 조 바이든 이나 헌터 바이든 둘 다 논의 되 지 않 았 다고 말 했 다 .	0.0
181	182	유럽 최고 중 의 세 명 의 스코틀랜드 학생	유럽 최고 중 의 세 명 의 스코틀랜드 학생	0.0
182	183	던디 대학 학생 3 명 이 유럽 의 최고 졸업 생 으로 지역 수상자 로 선정 되 었 습니다 .	던디 대학 학생 3 명 이 유럽 의 최고 졸업 생 으로 지역 수상자 로 선정 되 었 습니다 .	0.0
183	184	던디 대학 학생 들 은 2019 년 글로벌 학부 시상식 에서 유럽 의 각 분야 에서 최고 졸업 생 으로 선정 되 었 으며 , 같 은 대학 의 다른 5 명 의 학생 들 은 심사 위원 들 로부터 칭찬 을 받 았 습니다 .	던디 대학 학생 들 은 2019 년 글로벌 학부 시상식 에서 유럽 의 각 분야 에서 최고 졸업 생 으로 선정 되 었 으며 , 같 은 대학 의 다른 5 명 의 학생 들 은 심사 위원 들 로부터 칭찬 을 받 았 습니다 .	0.0
184	185	분자 유전학 을 졸업 한 스콧 쉘 드릭 은 유럽 생명 과 학상 을 , 체스터 콘포드 는 MSc 정신 건강 간호 를 공부 했으며 간호 , 중간 간호 , 연합 건강 관리 상 을 , 롤라 니브 는 시각 예 술상 을 받 았 다 .	분자 유전학 을 졸업 한 스콧 쉘 드릭 은 유럽 생명 과 학상 을 , 체스터 콘포드 는 MSc 정신 건강 간호 를 공부 했으며 간호 , 중간 간호 , 연합 건강 관리 상 을 , 롤라 니브 는 시각 예 술상 을 받 았 다 .	0.0
185	186	세 명 모두 세계 결승전 에 진출 했 지만 , 그 들 은 결승전 에서 전 세계 3 , 500 명 의 참가자 들 중 일부 와 강한 경쟁 으로 졌 다 .	세 명 모두 세계 결승전 에 진출 했 지만 , 그 들 은 결승전 에서 전 세계 3 , 500 명 의 참가자 들 중 일부 와 강한 경쟁 으로 졌 다 .	0.0
186	187	"블레어 그럽 ( 대학 부 교장 ) : "" 이 단계 에 이르 기 위해 우리 학생 들 과 졸업 생 들 은 세계 최고 의 대학 들 중 일부 에 다니 는 동료 들 과 경쟁 에 직면 했 다 ."	"블레어 그루브 ( 대학 부 교장 ) 교수 는 "" 이 단계 에 이르 기 위해 우리 학생 들 과 졸업 생 들 은 세계 최고 의 대학 들 중 일부 에 다니 는 동료 들 과 경쟁 에 직면 했 다 "" 고 말 했 다 ."	0.1667
187	188	""" 학부 상 은 전 세계 수천 명 의 학생 들 이 치열 한 경쟁 을 벌이 고 있 으며 , 그것 은 우리 학생 들 의 질 과 그 들 이 여기 서 받 는 교육 의 훌륭 한 반영 이 며 , 던디 는 수상자 들 사이 에서 매우 강하 게 대표 되 고 있 다 ."	""" 학부 상 은 전 세계 수천 명 의 학생 들 이 치열 한 경쟁 을 벌이 고 있 으며 , 그것 은 우리 학생 들 의 질 과 그 들 이 여기 서 받 는 교육 의 훌륭 한 반영 이 며 , 던디 는 수상자 들 사이 에서 매우 강하 게 대표 되 고 있 다 . """	0.0167
188	189	""" 나 는 이 환상 적 인 업적 에 대해 스콧 , 체스터 , 롤라 에게 매우 칭찬 받 은 다른 던디 대표 들 과 함께 따뜻 한 축하 를 하 고 싶 다 . """	""" 나 는 이 환상 적 인 업적 에 대해 스콧 , 체스터 , 롤라 에게 매우 칭찬 받 은 다른 던디 대표 들 과 함께 따뜻 한 축하 를 하 고 싶 다 . """	0.0
189	190	또 다른 5 명 의 학생 들 은 세계 적 인 청중 들 과 이것 을 공유 하 기 위해 학부 생 들 이 완성 한 최고 의 작품 을 인정 하 는 세계 최고 의 학부 시상식 프로그램 에서 칭찬 을 받 았 다 .	또 다른 5 명 의 학생 들 은 세계 적 인 청중 들 과 이것 을 공유 하 기 위해 학부 생 들 이 완성 한 최고 의 작품 을 인정 하 는 세계 최고 의 학부 시상식 프로그램 에서 칭찬 을 받 았 다 .	0.0
190	191	칭찬 받 은 5 명 의 학생 에 는 니콜라스 갤러거 와 제임스 오스본 ( 생명 과학 모두 ) , 페렌크 고스케 이시카와 구타 이 ( 메디신 ) , 케이틀린 스콧 ( 해부 과학 ) , 와코 요코야마 ( 철학 ) 등 이 포함 됐 다 .	칭찬 받 은 5 명 의 학생 에 는 니콜라스 갤러거 와 제임스 오스본 ( 생명 과학 모두 ) , 페렌크 고스케 이시카와 구타 이 ( 메디신 ) , 케이틀린 스콧 ( 해부 과학 ) , 와코 요코야마 ( 철학 ) 등 이 포함 됐 다 .	0.0
191	192	이 대회 는 최고 의 학부 과정 을 축하 하 고 전 세계 학생 들 과 최근 졸업 생 들 사이 에 협력 을 만드 는 데 도움 이 된다 .	이 대회 는 최고 의 학부 과정 을 축하 하 고 전 세계 학생 들 과 최근 졸업 생 들 사이 에 협력 을 만드 는 데 도움 이 된다 .	0.0
192	193	토마스 쿡 연금 수탁자 들 은 지불 을 회수 하 기 위한 거래 를 계획 한다 .	토마스 쿡 연금 수탁자 들 은 지불 을 회수 하 기 위한 거래 를 계획 한다 .	0.0
193	194	토마스 쿡 의 연금 기금 은 붕괴 된 여행 그룹 의 은퇴 계획 혜택 을 구제 하 기 위한 거래 에 대해 전문 보험 사 들 과 협상 을 시작 했 다 .	토마스 쿡 의 연금 기금 은 붕괴 된 여행 그룹 의 은퇴 계획 혜택 을 구제 하 기 위한 거래 에 대해 전문 보험 사 들 과 협상 을 시작 했 다 .	0.0
194	195	스카이 뉴스 는 스티브 서던 수탁자 대표 가 토마스 쿡 의 14 , 000 명 의 연금 제도 회원 들 대부분 이 그 들 의 지불 을 대폭 삭감 하 는 것 을 피할 수 있 는 매수 거래 에 대해 여러 당사자 들 과 회담 을 하 고 있 다는 것 을 알 게 되 었 다 .	스카이 뉴스 는 스티브 서던 수탁자 대표 가 토마스 쿡 의 14 , 000 명 의 연금 제도 회원 들 대부분 이 그 들 의 지불 을 대폭 삭감 하 는 것 을 피할 수 있 는 매수 거래 에 대해 여러 당사자 들 과 회담 을 하 고 있 다는 것 을 알 게 되 었 다 .	0.0
195	196	보험 사와 의 어떤 거 래도 연금 제도 가 연금 보호 기금 ( PPF ) 구명보트 로 이전 함 으로써 촉발 된 10 % 보다 더 적 은 액수 의 지급 삭감 을 수반 할 가능 성 이 높 다 .	보험 사와 의 어떤 거 래도 연금 제도 가 연금 보호 기금 ( PPF ) 구명보트 로 이전 함 으로써 촉발 된 10 % 보다 더 적 은 액수 의 지급 삭감 을 수반 할 가능 성 이 높 다 .	0.0
196	197	토론 은 매우 예비 단계 에 있 으며 , 비록 성공 적 일지라도 토마스 쿡 계획 이 PPF 의 평가 를 거쳐야 협상 이 성사 될 것 이 다 .	토론 은 매우 예비 단계 에 있 으며 , 비록 성공 적 일지라도 토마스 쿡 계획 이 PPF 의 평가 를 거쳐야 협상 이 성사 될 것 이 다 .	0.0
197	198	토마스 쿡 의 상사 들 은 무엇 이 붕괴 를 초래 했 는지 에 대한 조사 에 직면 해 있 다 .	토마스 쿡 의 상사 들 은 무엇 이 붕괴 를 초래 했 는지 에 대한 조사 에 직면 해 있 다 .	0.0
198	199	그 기간 은 최대 2 년 이 걸릴 수 있 으며 , 만약 그 계획 이 PPF 에 들어간다면 약 1 만 명 의 미래 연금 수령자 들 이 그 들 의 급여 를 10 % 삭감 하 게 될 것 이 다 .	그 기간 은 최대 2 년 이 걸릴 수 있 으며 , 만약 그 계획 이 PPF 에 들어간다면 약 1 만 명 의 미래 연금 수령자 들 이 그 들 의 급여 를 10 % 삭감 하 게 될 것 이 다 .	0.0
199	200	"소식통 에 따르 면 , 다수 의 연금 위험 이전 전문가 와 새로운 "" 슈퍼 펀드 "" 통합 차량 중 적어도 한 대 가 토마스 쿡 의 신탁 관리자 들 과 거래 에 대해 협의 중 이 라고 한다 ."	"소식통 에 따르 면 , 다수 의 연금 위험 이전 전문가 와 새로운 "" 슈퍼 펀드 "" 통합 차량 중 적어도 한 대 가 토마스 쿡 의 신탁 관리자 들 과 거래 에 대해 협의 중 이 라고 한다 ."	0.0
200	201	회원 들 의 혜택 을 확보 하 려는 신탁 관리자 들 의 노력 에 대한 뉴스 는 영국 의 가장 오래 된 관광 사업자 가 거래 를 중단 하 고 국제 송환 프로그램 을 촉발 시키 고 수천 명 의 실직 사태 를 촉발 시킨 지 나흘 만 에 나온 것 이 다 .	회원 들 의 혜택 을 확보 하 려는 신탁 관리자 들 의 노력 에 대한 뉴스 는 영국 의 가장 오래 된 관광 사업자 가 거래 를 중단 하 고 국제 송환 프로그램 을 촉발 시키 고 수천 명 의 실직 사태 를 촉발 시킨 지 나흘 만 에 나온 것 이 다 .	0.0
201	202	토마스 쿡 의 파산 으로 의 하강 은 이 사진 , 정부 장관 , 감사관 들 이 모두 붕괴 되 기 몇 달 전 에 그 들 의 행동 을 설명 해야 한다는 요구 에 직면 하 면서 쓰라린 비난 게임 을 촉발 시켰 다 .	토마스 쿡 의 파산 으로 의 하강 은 이 사진 , 정부 장관 , 감사관 들 이 모두 붕괴 되 기 몇 달 전 에 그 들 의 행동 을 설명 해야 한다는 요구 에 직면 하 면서 쓰라린 비난 게임 을 촉발 시켰 다 .	0.0
202	203	최근 통계 에 따르 면 이 회사 의 4 개 연금 제도 는 PPF 기준 으로 100 만 파운드 의 흑자 를 내 는 등 자금 이 풍부 하 다 .	최근 통계 에 따르 면 이 회사 의 4 개 연금 제도 는 PPF 기준 으로 100 만 파운드 의 흑자 를 내 는 등 자금 이 풍부 하 다 .	0.0
203	204	총체 적 으로 , 그 들 은 약 1 . 5 억 파운드 의 자산 을 보유 하 고 있 다 .	총체 적 으로 , 그 들 은 약 1 . 5 억 파운드 의 자산 을 보유 하 고 있 다 .	0.0
204	205	그러나 스카이 뉴스 가 지난달 밝힌 대로 토마스 쿡 이 제안 한 구조 계약 에서 더 나 은 조건 을 요구 한 것 은 거래 를 성사 시키 기 위한 노력 에 더 많 은 합병증 을 더 했 다 .	그러나 스카이 뉴스 가 지난달 밝힌 대로 토마스 쿡 이 제안 한 구조 계약 에서 더 나 은 조건 을 요구 한 것 은 거래 를 성사 시키 기 위한 노력 에 더 많 은 합병증 을 더 했 다 .	0.0
205	206	토마스 쿡 의 청산 은 178 년 의 용제 거래 를 종식 시켜 정부 의 파 산청 구소 , 회계 감시원 , 영향 력 있 는 하원 의원 위원회 의 문의 가 시작 되 게 했 다 .	토마스 쿡 의 청산 은 178 년 의 용제 거래 를 종식 시켜 정부 의 파 산청 구소 , 회계 감시원 , 영향 력 있 는 하원 의원 위원회 의 문의 가 시작 되 게 했 다 .	0.0
206	207	장관 들 은 이 위기 를 해결 하 기 위해 태 스 크 포스 를 설립 했 는데 , 이 로 인해 채권자 들 은 부실 자산 매각 으로 인한 미미 한 수익 에 직면 하 게 되 었 다 .	장관 들 은 이 위기 를 해결 하 기 위해 태 스 크 포스 를 설립 했 는데 , 이 로 인해 채권자 들 은 부실 자산 매각 으로 인한 미미 한 수익 에 직면 하 게 되 었 다 .	0.0
207	208	현재 까지 토마스 쿡 의 해외 영국 고객 중 절반 미만 이 집 으로 날아갔 다 .	현재 까지 토마스 쿡 의 해외 영국 고객 중 절반 미만 이 집 으로 날아갔 다 .	0.0
208	209	토마스 쿡 이 200 만 파운드 의 자금 조달 요구 를 줄이 자는 마지막 탄원서 를 대출자 들 에게 발표 한 지 몇 시간 만 에 붕괴 되 었 다 .	토마스 쿡 이 200 만 파운드 의 자금 조달 요구 를 줄이 자는 마지막 탄원서 를 대출자 들 에게 발표 한 지 몇 시간 만 에 붕괴 되 었 다 .	0.0
209	210	토머스 쿡 에게 뭐 가 그렇게 잘못 됐 을까 ?	토머스 쿡 에게 뭐 가 그렇게 잘못 됐 을까 ?	0.0
210	211	일요일 저녁 에 협상 없이 끝난 이번 회담 은 1 . 5 억 파운드 의 손실 과 악화 된 거래 에 이 어 1 억 파운드 이상 의 새로운 자금 을 조달 해야 했 던 한 회사 에 미친 듯이 마지막 주사위 를 던진 것 을 의미 했 다 .	일요일 저녁 에 협상 없이 끝난 이번 회담 은 1 . 5 억 파운드 의 손실 과 악화 된 거래 에 이 어 1 억 파운드 이상 의 새로운 자금 을 조달 해야 했 던 한 회사 에 미친 듯이 마지막 주사위 를 던진 것 을 의미 했 다 .	0.0
211	212	토마스 쿡 은 1841 년 32 세 의 내각 제작자 이 자 침례교 설교자 에 의해 설립 되 었 으며 , 레스터 에서 러프 버러 까지 1 실링 을 위해 하루 동안 의 철도 여행 을 시작 했 습니다 .	토마스 쿡 은 1841 년 32 세 의 내각 제작자 이 자 침례교 설교자 에 의해 설립 되 었 으며 , 레스터 에서 러프 버러 까지 1 실링 을 위해 하루 동안 의 철도 여행 을 시작 했 습니다 .	0.0
212	213	거기 서부터 3 년 전 175 주년 을 기념 하 여 세계 최대 의 휴가 회사 중 하나 가 되 었 다 .	거기 서부터 3 년 전 175 주년 을 기념 하 여 세계 최대 의 휴가 회사 중 하나 가 되 었 다 .	0.0
213	214	"PPF 대변인 은 "" 토머스 쿡 의 청산 과 같 은 파산 사건 이 바로 PPF 가 설치 된 이유 "" 라고 말 했 다 ."	"PPF 대변인 은 "" 토머스 쿡 의 청산 과 같 은 파산 사건 이 바로 PPF 가 설치 된 이유 "" 라고 말 했 다 ."	0.0
214	215	""" 우리 는 확정 급여 연금 제도 에 속하 는 회원 들 의 재정 적 인 미래 를 보호 하 기 위해 여기 에 왔 고 그 들 은 우리 가 그 들 을 보호 하 기 위해 여기 에 있 다는 것 을 알 고 위안 을 삼 아야 한다 . """	""" 우리 는 확정 급여 연금 제도 에 속하 는 회원 들 의 재정 적 인 미래 를 보호 하 기 위해 여기 에 왔 고 그 들 은 우리 가 그 들 을 보호 하 기 위해 여기 에 있 다는 것 을 알 고 위안 을 삼 아야 한다 . """	0.0
215	216	토마스 쿡 의 연금 수탁자 대변인 은 금요일 에 언급 을 회피 했 다 .	토마스 쿡 의 연금 수탁자 대변인 은 금요일 에 언급 을 회피 했 다 .	0.0
216	217	어젯밤 Who STOP 콘서트 : 금요일 과 일요일 은 CANCELLED 를 보여준다 .	어젯밤 Who STOP 콘서트 : 금요일 과 일요일 은 CANCELLED 를 보여준다 .	0.0
217	218	록 전설 The Who are on a jiginal US tour .	록 전설 The Who are on a jiginal US tour .	0.0
218	219	텍사스 휴스턴 에서 로저 달트리 는 중간 도 안 되 는 시간 에 콘서트 를 취소 해야 했 다 .	텍사스 휴스턴 에서 로저 달트리 는 중간 도 안 되 는 시간 에 콘서트 를 취소 해야 했 다 .	0.0
219	220	"75 세 의 이 선수 는 실망 한 청중 들 에게 "" 내 가 앞서 있 는 동안 그만둬야 할 것 같 다 . """	"75 세 의 이 선수 는 실망 한 청중 들 에게 "" 내 가 앞서 있 는 동안 그만둬야 할 것 같 다 . """	0.0
220	221	밴드 는 이미 8 곡 을 연주 했 지만 언젠가 다른 쇼 를 위해 다시 노력 하 겠 다고 약속 했 습니다 .	밴드 는 이미 8 곡 을 연주 했 지만 언젠가 다른 쇼 를 위해 다시 노력 하 겠 다고 약속 했 습니다 .	0.0
221	222	무대 에서 어떻게 펼쳐졌 는지 비디오 를 보 라 .	무대 에서 어떻게 펼쳐졌 는지 비디오 를 보 라 .	0.0
222	223	1982 년 클래식 트랙 Eminence Front 를 연주 한 후 , Daltrey 는 그것 을 그만두 라고 불렀 다 .	1982 년 클래식 트랙 Eminence Front 를 연주 한 후 , Daltrey 는 그것 을 그만두 라고 불렀 다 .	0.0
223	224	그 는 성대 문제 로 고생 해 왔 고 외과의사 의 엄격 한 지시 를 받 고 있 는 것 같 다 .	그 는 성대 문제 로 고생 해 왔 고 외과의사 의 엄격 한 지시 를 받 고 있 는 것 같 다 .	0.0
224	225	그 영국 스타 는 군중 들 에게 그 쇼 를 계속 할 수 없 다고 말 했 다 .	그 영국 스타 는 군중 들 에게 그 쇼 를 계속 할 수 없 다고 말 했 다 .	0.0
225	226	""" 내 가 너 를 위해 하 는 일 을 계속 하 려고 하 면 , 나 는 내 자신 을 손상 시킬 거 야 ."	내 가 너 를 위해 하 는 일 을 계속 하 려고 하 면 , 나 는 내 자신 을 손상 시킬 것 이 다 .	0.1538
226	227	내 가 앞서 가 는 동안 그만둬야 할 것 같 아 . ..	내 가 앞서 가 는 동안 그만둬야 할 것 같 아 . ..	0.0
227	228	"지난번 에 는 한 달 동안 병원 에 입원 했 는데 다시 는 그곳 에 가 지 않 을 거 야 . 미안 . """	지난번 에 한 달 동안 병원 에 입원 했 는데 다시 는 안 갈 거 야 . 미안 합니다 .	0.45
228	229	"피트 타운센드 는 청중 들 에게 무슨 일 이 일어나 고 있 는지 설명 했 다 . "" 더 이상 할 수 없 는 것 같 아 , 유감 스럽 게 도 . .."""	"피트 타운센드 는 청중 들 에게 무슨 일 이 일어나 고 있 는지 설명 했 다 . "" 더 이상 할 수 없 는 것 같 아 , 유감 스럽 게 도 . .."""	0.0
229	230	밴드 는 원래 로저 없이 나머지 세트 를 해결 하 려고 할 것 이 라고 제안 하 면서 무대 를 떠났 습니다 .	밴드 는 원래 로저 없이 나머지 세트 를 해결 하 려고 할 것 이 라고 제안 하 면서 무대 를 떠났 습니다 .	0.0
230	231	"그 가 돌아왔 을 때 , 타운센드 는 말 했 다 : "" 정말 , 정말 미안 해 ."	"그 가 돌아왔 을 때 , 타운센드 는 말 했 다 : "" 정말 , 정말 미안 해 ."	0.0
231	232	로저 는 지금 실제로 말 을 할 수 없 다 .	로저 는 지금 말 을 할 수 없 어 . ”	0.2727
232	233	""" 분명히 쇼 전 에 의사 를 만났 는데 , 이번 투어 를 통해 정말 f ** 를 부르 고 있 는 겁니다 ."	""" 분명히 쇼 전 에 의사 를 만났 는데 , 이번 투어 를 통해 정말 f ** 를 부르 고 있 는 겁니다 ."	0.0
233	234	나 는 f *** 가 무슨 일 이 일어나 고 있 는지 모른다 .	나 는 f *** 가 무슨 일 이 일어나 고 있 는지 모른다 .	0.0
234	235	그 는 최고 의 실력 을 발휘 했 다 .	"그 는 최고 의 실력 을 발휘 했 다 . """	0.0909
235	236	""" 오늘 밤 너희 들 에게 이런 일 이 생겨서 정말 미안 해 . .."	""" 오늘 밤 너희 들 에게 이런 일 이 생겨서 정말 미안 해 . .."	0.0
236	237	"로저 의 쇼고 몸매 가 좋 지 않 기 때문 에 말 이 되 는 것 을 종합 하 려고 노력 하 는 것 은 별 의미 가 없 다고 생각 한다 . """	"로저 의 쇼고 몸매 가 좋 지 않 기 때문 에 말 이 되 는 것 을 종합 하 려고 노력 하 는 것 은 별 의미 가 없 다고 생각 한다 . """	0.0
237	238	군중 들 은 74 세 의 이 선수 가 무슨 일 이 일어났 는지 , 그리고 밴드 가 어떻게 쇼 에 대한 그 들 의 헌신 을 기리 기 위해 돌아오 기 를 희망 했 는지 설명 하 면서 완전히 지지 했 다 .	군중 들 은 74 세 의 이 선수 가 무슨 일 이 일어났 는지 , 그리고 밴드 가 어떻게 쇼 에 대한 그 들 의 헌신 을 기리 기 위해 돌아오 기 를 희망 했 는지 설명 하 면서 완전히 지지 했 다 .	0.0
238	239	"타운센드 는 "" 가능 한 한 빨리 귀환 날짜 를 발표 할 것 "" 이라고 말 했 다 ."	"타운센드 는 "" 가능 한 한 빨리 귀환 날짜 를 발표 할 것 "" 이라고 말 했 다 ."	0.0
239	240	한 가지 만 설명 하 겠 습니다 .	한 가지 만 설명 하 겠 습니다 .	0.0
240	241	하루 만 쉬 고 하루 만 쉬 면 돼	하루 만 쉬 고 하루 만 쉬 면 돼	0.0
241	242	로저 의 성대 외과의 가 하루 쉬 어야 한다고 주장 하 기 때문 이 지 . ..	"로저 의 성대 외과의 가 하루 쉬 어야 한다고 주장 하 기 때문 이 다 . .."""	0.1176
242	243	""" 우리 가 다시 돌아와서 네 표 를 기릴 것 을 맹세 한다 ."	""" 우리 가 다시 돌아와서 네 표 를 기릴 것 을 맹세 한다 ."	0.0
243	244	"널 너무 사랑 하 고 실망 시켜서 미안 해 . """	"널 너무 사랑 하 고 실망 시켜서 미안 해 . """	0.0
244	245	쇼 가 끝난 후 달라스 와 덴버 에서 열리 는 금요일 과 일요일 밤 콘서트 가 취소 되 었 습니다 .	쇼 가 끝난 후 달라스 와 덴버 에서 열리 는 금요일 과 일요일 밤 콘서트 가 취소 되 었 습니다 .	0.0
245	246	그 들 의 다음 쇼 는 10 월 9 일 샌프란시스코 에서 열린다 .	그 들 의 다음 쇼 는 10 월 9 일 샌프란시스코 에서 열린다 .	0.0
246	247	이 밴드 는 2020 년 3 월 16 일 맨체스터 에서 영국 투어 를 열 것 이 다 .	이 밴드 는 2020 년 3 월 16 일 맨체스터 에서 영국 투어 를 열 것 이 다 .	0.0
